Cry_Reason,Amplitude_Envelope_Mean,RMS_Mean,ZCR_Mean,STFT_Mean,SC_Mean,SBAN_Mean,SCON_Mean,MFCCs13Mean,delMFCCs13,del2MFCCs13,MelSpec,MFCCs20,MFCCs1,MFCCs2,MFCCs3,MFCCs4,MFCCs5,MFCCs6,MFCCs7,MFCCs8,MFCCs9,MFCCs10,MFCCs11,MFCCs12,MFCCs13
3,0.030607015,0.012642839,0.083292374,0.15840036,989.5951581,495.0686008,28.47868039,-45.724346,-0.004205643,0.004598516,-46.79483,-30.368662,-542.4368,87.45959,-15.508954,-19.663563,-14.567716,-34.10268,-25.132608,-8.093737,-5.898521,-2.9567313,-5.78527,-8.675517,0.9460247
3,0.07549767,0.025907824,0.093089193,1.0813936,1218.076102,512.2731905,25.72771897,-37.1296,0.031134773,-0.00583819,-42.45264,-25.439241,-480.67886,69.94134,-37.552845,-13.631574,2.0724444,-19.202578,-2.0585184,10.715621,-0.8487568,-1.0393933,-2.6360343,-6.0587344,-1.7068943
3,0.04896478,0.017412186,0.125304555,0.2738837,1642.28178,721.4946215,26.85332895,-46.14652,0.03627516,-0.01965228,-46.992786,-29.510607,-534.5348,93.54054,-70.72848,-30.47772,-4.791254,-23.86004,9.995113,6.7277956,-23.613613,-4.482029,-1.3255801,-16.403334,0.04867626
3,0.023613723,0.00937223,0.084556731,0.13521646,1009.400378,524.4867357,25.87285975,-47.043434,0.051965743,-0.033662114,-53.40358,-31.099865,-603.3121,68.95813,-31.146461,-3.673427,7.232474,-14.493997,-0.046429615,-0.14933948,-13.37476,-3.8899891,-6.2191677,-11.333507,-0.116020456
3,0.080320954,0.030382227,0.131083984,0.6146401,1552.785583,616.7710023,28.44272293,-41.03682,0.076680586,-0.002854173,-40.900887,-26.508003,-460.5777,73.843605,-79.05398,-8.237251,19.690964,-30.446478,-8.179944,0.9854478,-26.4856,-6.617359,3.5549421,-13.560378,1.605126
3,0.07725672,0.023464393,0.057617188,1.894612,1183.121288,554.283872,16.42707137,-38.19659,-0.07497673,0.000924025,-42.04898,-24.73664,-486.19702,30.090633,-19.328363,-4.65566,0.78309315,-10.355471,0.5115524,3.6791103,-6.1693926,-2.200135,1.2980927,-2.681879,-1.3303044
3,0.035646055,0.013029203,0.066926868,0.25703236,911.8748804,371.6404993,26.64746334,-43.514572,-0.000664086,-0.005376475,-46.90798,-27.742865,-532.1313,46.863106,-11.435873,-5.395979,0.7949855,-10.147158,-11.131784,-15.184656,-15.740498,-5.5030255,-5.0770082,-5.087625,3.4873307
3,0.002995415,0.001004201,0.114200179,0.000905603,1297.291733,580.927187,27.21126423,-59.90532,0.013700438,0.010286135,-70.01508,-40.41501,-795.03015,118.19042,-39.665688,-12.755218,11.7823925,-14.798866,-3.432213,-3.406986,-17.206644,-2.8080597,-3.861848,-13.664727,-2.1116433
3,0.040734146,0.017339101,0.069051664,0.43084875,867.5875603,468.1080665,26.78742459,-33.64981,0.06724549,0.03962326,-43.556583,-22.906063,-492.30896,76.12541,0.031975314,2.6152933,11.021015,-5.6932697,-4.5479827,1.9871956,-3.48545,-3.9996092,-3.3253639,-7.617386,-8.250438
3,0.14656837,0.06382089,0.098922526,2.3049483,1202.623571,450.3273282,28.14385995,-39.817295,0.03121618,0.01786391,-39.883358,-26.086594,-454.49463,104.98906,-55.51605,-22.286694,9.7330675,-11.423132,-2.140021,-15.740059,-34.178432,-5.0677524,0.5102873,-20.379902,-11.630518
3,0.009909316,0.003672722,0.078024757,0.022720337,930.4424785,539.1825331,25.35944461,-43.943264,-0.027494261,-0.023783065,-53.839005,-30.313885,-609.5735,60.03672,-5.8129625,13.780912,13.697744,-10.954282,-1.284491,1.8507092,-9.505641,-3.6215441,-3.814767,-10.972781,-5.0885715
3,0.04128839,0.017764065,0.086137986,0.98418874,1264.824909,533.6800995,28.19063659,-38.245586,-0.05443736,-0.013997601,-41.361465,-24.704018,-485.06497,28.935728,-21.050571,-0.007689621,3.7238526,-13.262342,-1.673247,4.1364923,-4.612639,-1.2175438,-1.1295341,-5.5189037,-0.45122224
3,0.03175444,0.013161692,0.088964508,0.8325127,1453.102467,643.9768913,26.71942626,-39.792885,4.25E-05,-9.75E-05,-44.191166,-25.851583,-511.66183,22.598093,-6.701895,-5.106943,-2.9178407,-6.10827,0.76954424,2.3844035,-4.2086816,-2.742992,0.16681756,-2.232211,-1.545772
3,0.049068537,0.0188038,0.058523078,0.45372465,776.9352714,449.5565818,23.44886654,-41.62334,0.10721658,0.002218366,-45.422955,-27.007738,-527.4038,63.59519,-19.46334,-0.09543298,2.2394102,-25.950787,-11.8633,3.0228355,-5.639631,-4.3287625,-3.2746093,-7.3294935,-4.6116495
3,0.06026037,0.02500381,0.0953125,0.6611578,1227.020869,451.4676426,25.64944075,-44.62192,-5.87E-09,1.96E-09,-46.63071,-28.767841,-531.7113,69.87853,-46.107605,-20.021513,2.8921762,-22.30541,-9.072101,8.173543,-5.1810613,-7.817671,-4.0824933,-8.474834,-6.2552314
3,0.042020824,0.019623404,0.084161628,0.6709675,1220.949646,551.5672227,27.48175357,-43.99837,0.03241606,0.013909755,-44.994072,-28.259787,-523.5866,48.320732,-37.123493,-19.719927,-0.27500632,-17.716522,-7.0317492,9.506446,-2.1485722,-7.099066,-1.9421518,-6.581273,-6.5815997
3,0.034666073,0.012344506,0.074564956,0.26358,1057.85579,519.7813056,25.00002758,-44.035797,-0.010190414,0.002393907,-46.406902,-28.464008,-537.0145,49.747646,-32.93324,-13.916855,-1.1642499,-22.685726,-10.704924,6.57357,-0.6342602,-2.0731704,0.68415385,-3.3995545,-4.9442368
3,0.053037915,0.017959164,0.082985177,0.509008,1092.995174,459.6247171,25.39841972,-40.80898,-0.006653727,-0.03305568,-44.897984,-26.405182,-511.8777,50.11547,-40.70494,-5.2535167,12.485816,-13.127953,-7.7778864,-3.8080392,-6.391777,4.3152366,-2.1888573,-8.92686,2.6242926
3,0.08146303,0.029638711,0.078294837,1.305019,1060.769575,605.8499436,26.65417636,-36.71266,0.005659845,-0.003501308,-39.161125,-24.625359,-445.96243,77.03645,-19.163933,-18.53064,-0.9637241,-12.847409,-12.167347,-7.717636,-12.596753,-7.3516035,-2.5981667,-7.4814787,-6.919948
3,0.06405924,0.026293263,0.136806059,0.6385507,1490.85048,622.093287,29.09333067,-36.458458,-0.017210856,-0.008299744,-40.6277,-24.415092,-470.13596,79.06861,-56.67154,1.7122015,15.227128,-29.883848,-5.2683754,7.2610273,-9.001297,1.2511957,-2.7090647,-9.291305,4.481303
3,0.033511534,0.014436062,0.093604486,0.23510635,1235.70597,525.3732037,28.10051558,-43.861187,-0.031123498,0.032648414,-47.469555,-27.778194,-548.04376,67.05832,-27.593925,-4.1317472,4.898449,-21.366491,-8.276952,2.7425148,-7.676268,-6.798511,-8.919209,-11.375167,-0.7127128
3,0.055283286,0.021913456,0.094368812,0.63011754,1231.427338,424.6168297,27.31694793,-43.46824,0.038328525,-0.01272455,-45.29693,-27.832052,-515.90344,45.60527,-43.144802,-7.164214,3.9594576,-19.213108,-3.5645075,-2.1990495,-11.378387,2.9782095,-2.2426114,-12.965459,0.1456178
3,0.09017103,0.035889015,0.079395191,1.1188937,1060.193519,483.2701888,28.73901605,-42.651638,0.09905281,0.003228858,-44.117374,-27.559542,-496.30542,85.80312,-40.630753,-42.49478,-20.788137,-26.750282,-7.5609145,6.338435,-10.276982,-14.4635105,-4.614261,2.3172925,14.954893
3,0.037362605,0.014730038,0.086487221,0.20921409,1089.307485,605.6270658,27.24403601,-40.03176,0.10963489,0.01780222,-45.47808,-26.902294,-517.106,86.1955,-23.302908,-4.0189652,5.2655573,-21.78387,-6.613709,5.970005,-7.2444577,-7.889697,-9.081137,-13.375553,-7.4276905
3,0.035595473,0.010624168,0.086849815,0.23107648,1078.81225,608.5790721,28.77802233,-39.146946,0.076126225,-0.001046329,-48.51415,-26.50082,-550.9111,85.70942,2.2671502,5.2133484,7.798043,-13.777257,-11.927986,-5.6102386,-6.9244947,-4.520807,-7.7983527,-7.525792,-0.9023055
3,0.037422504,0.015637308,0.067208904,0.4149464,865.2779595,524.0244461,30.61001611,-43.952297,0.047685474,0.005524623,-47.866913,-29.257154,-555.5939,74.24224,-5.197747,5.2492213,2.8294096,-20.402527,-13.023503,-12.726251,-18.19466,-5.8649507,-6.505142,-12.367968,-3.8241599
3,0.06986038,0.028847415,0.139621121,0.53144807,1830.280439,683.9890566,27.48828766,-44.17383,0.037352692,-0.027866604,-44.703907,-28.720026,-505.5006,71.93662,-85.70192,-16.23842,6.0208397,-32.452095,4.933497,10.612383,-16.576094,1.8378098,-1.8961903,-16.680607,5.444989
3,0.014665259,0.006192888,0.063719086,0.109846875,817.1244115,502.5315867,26.86442673,-47.379074,-0.044871803,0.003856758,-53.10695,-31.315884,-617.4195,35.906227,-11.814749,2.8422606,1.3610381,-10.872076,3.773726,4.690445,-5.8735743,-0.9331235,-3.707121,-10.201796,-3.6798184
3,0.08332394,0.0304605,0.09095558,0.87698597,1114.033515,566.3126146,28.71901472,-39.083755,0.064607635,0.001946905,-41.929592,-25.881823,-485.59637,88.087685,-31.87879,-17.349886,-2.4690633,-27.861921,-19.874762,-5.5513353,-6.330112,-1.96323,-3.561968,-1.8564086,8.117339
3,0.03534159,0.017707312,0.097999017,1.1949074,1144.282404,552.4780513,27.87862792,-38.825615,-0.02616125,-0.045931112,-43.41921,-25.573582,-499.29187,28.898773,-1.4244357,-2.976394,-3.2276437,-7.825771,-4.2227035,-3.1820138,-4.7613883,-1.612799,-1.1739728,-2.5557418,-1.3769745
3,0.011000328,0.004139596,0.071282486,0.027088491,1685.710686,552.9571553,21.95009484,-52.21283,-0.005555617,0.001359194,-59.356277,-34.80954,-680.8978,64.65874,-8.169967,-10.53394,0.92627335,-8.47882,-10.666742,-7.2743263,-5.058204,-0.28708,-2.615439,-6.9938555,-3.3755207
3,0.056702707,0.022106828,0.080231631,0.44491655,1152.680822,586.4779578,27.15555264,-43.83108,0.02976883,0.023267312,-45.745766,-27.26265,-522.0368,81.82109,-38.55062,-28.963198,-2.0212896,-15.183182,-12.266306,-6.079514,-8.28757,-0.2952989,-3.1519573,-12.187719,-2.6017008
3,0.11078017,0.045662947,0.092956339,2.419436,1265.204769,542.6512681,24.97258944,-39.188686,-0.002960309,-0.003481599,-39.676952,-24.7985,-458.7502,44.2028,-46.147926,-14.377291,4.709843,-17.931871,-6.1194997,3.2077456,-8.381981,-2.555851,1.3844748,-5.9142494,-2.7788467
3,0.15488599,0.071908146,0.099109738,5.8795986,1128.885467,364.6680444,24.19059799,-33.009052,0.06738252,-0.011735057,-39.383972,-22.354427,-456.9267,59.62435,-35.9775,1.6226543,13.29986,-14.59995,3.155597,10.022928,-5.6833644,1.2477593,1.7889516,-6.165732,-0.5265094
3,0.000775567,0.000238372,0.110740228,9.80E-05,1233.635401,602.4271724,23.72370806,-72.72702,-0.13800795,0.00646996,-83.32867,-48.24586,-948.01733,78.933754,-29.831219,-4.417126,1.9052324,-25.579607,-5.7997804,3.7219422,-8.097898,0.31814432,-1.0106955,-8.259167,0.68240386
3,0.04763348,0.01879673,0.112912614,0.9362028,1292.484678,658.3985416,27.56254492,-37.558533,0.06591944,0.018827368,-44.59504,-25.568947,-520.5601,38.027092,-11.237572,9.996713,16.453268,-4.620576,-1.9727381,4.4195914,-0.24950838,-1.6826109,-6.192747,-7.8148737,-2.8268714
3,0.059986677,0.020313242,0.097594811,0.2570087,1193.944792,729.2568896,29.05011585,-39.838623,0.12767349,0.004001728,-43.78469,-28.199074,-491.98355,113.62111,-52.54893,3.4533343,12.323682,-45.039413,-13.468347,4.1194463,-25.095562,-11.439229,1.1362197,-9.249815,-3.731115
3,0.035194263,0.013580577,0.063055169,0.40602106,1072.226412,558.4267749,23.69508676,-42.756756,5.02E-10,-4.65E-09,-47.021244,-28.527794,-559.4694,51.14889,-9.761428,6.333091,13.464534,-12.677728,-13.978323,-2.9662862,-6.1481147,-7.7518077,-5.6285133,-5.12448,-3.2782066
3,0.07242434,0.032097515,0.06453031,1.2367792,1009.667561,460.9891504,27.31257803,-43.303497,0.032510642,0.023174211,-43.85468,-27.757284,-509.63568,60.53049,-30.376635,-32.86838,-15.4217825,-16.318375,-5.6781497,1.7193031,-3.41834,-5.1298394,-6.7815924,-4.451994,4.8855953
3,0.046617575,0.022034511,0.073110857,0.5123711,1000.215109,504.6647272,29.45872138,-41.473564,0.056956135,0.04102502,-42.89851,-26.428537,-488.7688,76.92993,-24.87781,-31.30233,-17.982576,-18.191097,-4.7747493,-3.5969315,-9.953196,-0.9304038,-1.5757271,-9.74898,-4.383619
3,0.040547915,0.01810032,0.063909134,0.42668042,953.2853112,471.0491002,28.02554509,-43.478615,0.046828937,0.016512888,-46.20991,-28.948442,-527.1268,86.87372,-9.616274,-23.3772,-10.657374,-18.529087,-15.100476,-3.354379,-5.694532,-9.182781,-7.165125,-9.372602,-12.919025
3,0.07099705,0.029984415,0.059350424,1.1506541,835.9688629,478.9157777,24.86080844,-39.890675,0.08702762,0.022769494,-43.07169,-25.677938,-489.334,73.44576,-37.13189,-15.667199,-6.0507183,-28.613155,-8.015992,4.902853,-4.141622,1.1228355,-1.5479239,-7.68496,0.13736488
3,0.056257337,0.016054727,0.089479997,0.38652906,1146.726249,460.2544883,23.1058446,-48.209557,-0.007492323,0.012559535,-51.11079,-31.457067,-583.03107,71.82945,-47.02917,-14.035954,14.304589,-18.671553,-14.46791,2.2542691,-11.349728,-13.9093895,-4.4096093,-4.6632814,-3.5449777
3,0.12602016,0.053732205,0.074966686,2.5245116,974.6481004,459.8011839,26.54393391,-36.100227,0.073772065,0.04659638,-35.09069,-22.463375,-401.69366,82.857544,-29.09066,-41.453197,-30.56355,-25.438835,2.36029,7.7015915,-13.049346,-10.618197,-1.4278604,-5.9233613,-2.963701
3,0.001958532,0.000734454,0.071422838,0.000461664,1021.167753,529.4193014,27.24763391,-69.68558,0.034851257,-0.029287467,-74.62056,-44.57915,-845.6491,111.9408,-40.00734,-29.110619,-16.005213,-35.541122,-9.088712,3.7110403,-10.842899,-8.098222,-13.029994,-15.75184,1.5607419
3,0.11840886,0.044172883,0.15180373,1.597999,1749.361567,639.2725568,28.18818488,-36.214603,0.03133033,0.009299994,-37.586426,-23.499157,-429.42725,71.27622,-77.093704,-4.6778674,16.51391,-33.10193,-2.7587306,10.641067,-16.90009,-4.5614085,0.5567871,-7.6003036,6.343531
3,0.16353974,0.07180879,0.111299022,4.247253,1510.719214,582.9849151,25.28054626,-34.073036,-0.03331764,0.024131114,-38.941406,-22.159292,-443.83517,67.18889,-65.74698,3.973806,22.95632,-23.684807,1.8546607,12.399966,-10.197739,-1.5766357,-4.862206,-10.212823,8.793231
3,0.050529636,0.022777561,0.071496016,0.7070878,1015.104521,469.9742347,26.92695649,-40.461414,-0.002511367,0.004190912,-43.444622,-26.163431,-504.05237,61.221634,-39.470566,-19.899767,1.1468968,-11.103396,-0.29588065,2.861755,-6.1770997,0.7801332,-0.8041183,-8.120194,-2.085398
3,0.005933058,0.002118448,0.076387437,0.008341243,1022.022574,587.4377647,29.98801734,-52.174465,0.063052334,-0.005002238,-59.761986,-35.937458,-679.5666,79.02535,-9.646351,-9.068344,3.707159,-12.229059,-10.003732,-0.7028019,-7.2164116,-8.136132,-5.6001654,-10.836611,-7.9942927
3,0.10942773,0.047221325,0.101588115,1.8450648,1224.109625,526.2454183,28.18194061,-41.09864,0.008658548,-0.00668858,-42.446064,-25.104788,-482.1352,73.38523,-26.291788,-17.660297,-6.560025,-17.777027,-7.2705383,-11.451773,-19.263319,-1.4858823,-0.5007358,-12.345799,-4.9251704
3,0.002834219,0.000964182,0.132262779,0.001540377,1499.454709,725.065502,30.05334179,-61.46779,-0.010848877,0.042418215,-70.170876,-42.130535,-798.0214,54.52365,-40.05596,-3.5511189,10.034453,-13.884798,2.344995,6.536423,-4.394227,4.917665,-2.0039918,-12.711414,-2.815551
3,0.032129087,0.00992765,0.083344112,0.12474248,970.1807439,423.1148602,24.73632465,-48.485073,-0.058235586,-0.009212991,-53.401485,-31.474798,-610.1253,77.76034,-27.234106,-3.2461658,1.8934302,-28.781073,-13.521849,-3.2026055,-11.480908,0.58902717,1.9332272,-9.593731,-5.296192
3,0.024809632,0.008378809,0.131774498,0.053548075,1415.32192,682.8649446,28.91324923,-46.85299,-0.03005159,0.07133914,-51.260056,-31.594826,-578.7162,119.795456,-60.63059,-7.6066747,1.8608879,-42.0877,-0.39392313,8.471855,-21.501617,-5.269616,-5.5778556,-16.800419,-0.63255847
3,0.046733167,0.016451301,0.092561141,0.5986332,1114.545457,551.346503,23.95650674,-39.664463,-0.000840387,0.002743688,-41.663197,-25.684767,-482.49875,45.369114,-22.031446,-3.0494385,2.7490463,-20.53062,-14.052909,-5.3417563,-9.616394,-3.6214874,-0.8537543,-3.495852,1.3362372
3,0.04507339,0.020737575,0.093484841,0.4985999,1178.619167,552.8907753,27.71498334,-42.699688,-0.005489981,-0.010565642,-45.094505,-26.981407,-511.76382,64.09844,-42.169594,-10.539698,5.2933493,-22.2071,-7.739832,3.7165196,-7.233214,-3.8117456,-7.538359,-13.982996,-1.2178946
3,0.06536913,0.025042634,0.08175701,0.923853,1232.758144,569.6078886,26.82704854,-42.52884,0.00227657,-0.001755444,-45.14725,-27.330448,-518.4573,65.039856,-21.60807,-4.122133,-1.4647552,-24.76761,-12.16452,-6.2345424,-12.158486,-2.2769792,-3.9005904,-9.549676,-1.2101198
3,0.009966366,0.003693726,0.073487945,0.04923271,1031.376068,455.5552962,19.65080897,-55.026512,-0.027876223,0.034137785,-61.996838,-36.477684,-713.63916,37.689823,-16.769081,-0.20518605,4.9201736,-10.187562,-0.42582703,4.2432046,-5.3837132,-4.5492587,-3.9081142,-5.5059476,-1.6240351
3,0.16595522,0.06309316,0.159016393,2.2027166,1776.891719,616.9096199,28.14100547,-34.01514,0.0450994,0.024866518,-36.399506,-23.366999,-412.9258,84.68324,-76.50153,14.547645,13.157537,-43.718414,5.5930514,3.7723637,-22.570566,10.761937,-3.8137999,-23.061857,7.879458
3,0.058399674,0.025030958,0.070635843,0.47344172,976.2178051,501.2095088,25.72088938,-39.75202,0.08709602,0.001381505,-46.73647,-27.452143,-530.6449,92.979515,-27.237707,-12.120906,-1.1948606,-28.625765,-13.771466,-1.5034019,-15.987158,-7.0460706,8.673405,8.729985,10.973032
3,0.006674919,0.002255441,0.103410051,0.039895706,1234.595394,557.260435,23.91720683,-50.32479,-0.014528352,0.004937102,-57.628002,-33.147594,-660.6447,23.232708,-3.729902,0.084312335,2.6289883,-4.2646823,-1.4799728,1.2440968,-2.4285378,-1.7293043,-0.6989139,-3.3461032,-3.0901442
3,0.06114216,0.023377474,0.105126621,0.4764293,1464.442475,692.9739004,29.06705157,-42.96824,-0.002274276,0.001766466,-44.910034,-28.660954,-512.1313,94.37054,-57.73192,-15.220715,13.067082,-29.311823,-20.137571,-3.0179663,-8.893559,6.198007,1.7708894,-21.343721,-6.2051244
3,0.08655126,0.03199686,0.119346389,1.0268373,1372.59147,566.0277853,26.69558932,-40.343525,0.050518975,0.002099448,-41.03028,-26.462193,-471.72696,82.36388,-68.45729,-8.022799,16.145782,-29.261242,-11.032925,-2.5373456,-16.984554,4.4313126,1.1518298,-19.380558,-1.1549585
3,0.01979898,0.00672652,0.082781457,0.054158207,1057.071044,505.2895106,26.36713689,-46.372562,-0.10051063,-0.016377455,-51.333504,-30.899372,-588.77386,63.79707,-36.621803,-12.34289,-0.5122232,-10.440694,10.622512,1.6265495,-15.740018,0.2879199,-2.6610606,-12.44471,0.35988703
3,0.04128672,0.017757095,0.073423272,0.2424673,1017.726253,544.070304,27.22430222,-44.83227,0.118407264,0.031222688,-45.18099,-28.574623,-519.6547,98.48309,-37.810966,-18.648664,-1.6970502,-28.435478,-17.81063,-7.877246,-12.448294,-4.067873,-9.299012,-16.639791,-6.9129386
3,0.06628127,0.029849648,0.111111839,0.6538401,1333.363762,716.0619062,30.59114479,-41.65397,0.07089794,0.03729089,-42.432007,-26.4094,-474.35886,67.344185,-45.950066,-3.1370995,3.7242305,-44.969753,-16.73809,12.835766,-14.871274,-13.697356,4.9523478,-7.136337,-9.499253
3,0.096400924,0.036928255,0.141657086,1.0357519,1790.18672,617.2466345,28.19063486,-43.62185,1.67E-08,2.45E-09,-43.073566,-28.283852,-490.92532,75.75661,-86.92624,-1.4331577,22.911072,-39.99084,-14.479199,0.026907317,-22.302673,-0.10134612,1.4672122,-15.881643,4.7946224
3,0.09944033,0.04310726,0.12346725,1.0742439,1444.683762,748.647565,28.97459368,-38.965485,-0.012440313,0.015556392,-39.661293,-23.656916,-462.81384,97.44526,-55.092167,8.18657,3.3739939,-47.63492,-2.2266622,4.802611,-21.34227,3.1340024,-3.2526581,-24.682016,-6.449243
3,0.07392416,0.027987462,0.093252018,0.59970665,1104.310084,472.8110491,27.72600681,-39.452377,0.03176618,-0.000766455,-45.453163,-26.089436,-510.61847,93.458275,-28.768833,-7.050458,6.6339097,-20.429293,-3.507553,9.661595,-7.0815177,-10.828461,-12.292801,-15.499769,-6.557509
3,0.12705743,0.04516962,0.118157595,2.008674,1282.430414,539.9969852,23.94599012,-34.92732,0.018802308,-0.054362386,-42.211597,-23.303215,-482.79916,75.176285,-56.42423,11.127102,26.707918,-17.423798,7.8242245,8.742912,-16.745714,2.579333,3.5748494,-13.361902,-3.0329967
3,0.15266131,0.05992143,0.096971614,2.3404613,1162.767594,462.8096524,26.41308348,-36.244415,0.00276098,0.002146183,-38.265423,-24.05948,-435.39267,107.87098,-47.909832,-13.066674,9.558897,-32.988796,-23.8043,-8.267552,-17.43969,-5.0489116,1.4736669,-5.733209,-0.42929915
3,0.115114115,0.046663653,0.120264162,2.1070702,1534.213386,445.7377126,26.59922753,-38.950184,0.07654636,0.003966476,-40.201725,-25.683588,-464.16946,55.059605,-70.08059,-9.765029,16.491669,-20.354305,-3.5915916,4.3758564,-10.773536,0.80194706,-1.0379777,-8.924549,5.615599
3,0.111357406,0.049765076,0.10417529,1.3142034,1377.775558,633.94845,28.80459979,-35.015865,-0.053283278,0.000715527,-38.336594,-21.497034,-430.08777,94.0501,-68.54758,-6.6129107,10.494388,-27.675995,10.543624,9.257142,-25.206846,-1.2796614,1.0327529,-19.686586,-1.4868579
3,0.15743944,0.05930421,0.093251821,3.8193848,1026.077069,418.7913818,22.74125595,-30.888489,0.06489834,0.006729974,-36.39495,-21.003155,-421.1326,66.01997,-23.41057,0.38398868,17.401646,-6.1739964,0.9204103,6.8546257,-12.050707,-11.91382,-2.1673086,-6.6891737,-9.592805
3,0.20596565,0.0919075,0.111344455,10.033285,1386.769912,432.7256845,25.07524949,-34.230232,-7.18E-05,0.002138276,-36.46817,-22.17418,-422.46008,49.29613,-43.82968,-18.99517,-5.7531867,-16.2733,9.988914,14.376485,-4.299468,0.57731706,-1.2854,-8.715731,2.38012
3,0.011144464,0.004097013,0.055028628,0.064966105,901.7706434,444.9457296,22.46367164,-49.394367,0.036250617,0.011888369,-56.51513,-32.627743,-651.9847,46.90345,-6.2500076,-4.2161455,-2.088338,-11.495489,-2.2374809,3.739772,-3.2069118,-3.2563677,-1.7041979,-3.628948,-2.7013638
3,0.006242186,0.002072054,0.109759392,0.008256543,1388.80999,556.8080827,22.26256295,-52.04051,0.06085274,0.00129511,-59.720425,-34.537167,-690.54254,46.938244,-12.93999,2.1381836,-1.5853492,-15.746026,0.72104764,-1.133757,-10.330211,2.3811908,2.3947701,-3.1732569,4.35105
3,0.00923758,0.004931998,0.073335963,0.04451803,987.1383443,650.9103403,28.5735553,-49.53223,0.012708806,0.006067185,-53.30878,-30.623577,-607.08295,60.889675,-1.8939334,-2.0714357,2.9013228,-14.727374,-19.6856,-13.314345,-10.514477,-10.050691,-13.005902,-11.699254,-3.663998
3,0.01823409,0.008187383,0.076689849,0.05623123,1140.737911,511.9640725,28.83158227,-52.893566,0.061031234,0.017043237,-55.80599,-32.70455,-629.28033,72.642456,-44.97519,-21.179253,4.0477285,-23.068518,-17.089243,-0.40757155,-7.9307218,-5.6324325,-0.5728223,-7.3311453,-6.839188
3,0.050893366,0.021249324,0.075298789,0.42659175,1019.729362,533.4290226,28.07979478,-43.979313,0.03971146,0.023867957,-45.85983,-29.12469,-527.4744,80.108765,-48.754406,-22.097843,0.5273302,-25.693876,-19.895144,-10.123475,-4.8374333,9.196431,-1.5867978,-9.090249,7.9900913
3,0.064588144,0.026527658,0.127641893,0.5163825,1518.502703,643.5496466,29.36906079,-41.30563,0.057232328,-0.015943605,-43.81145,-26.310352,-494.50485,77.2124,-73.31866,-5.275501,16.039227,-24.716425,3.7745886,4.2782636,-19.629858,3.5778837,-0.9376805,-21.46669,-2.0059464
3,0.001533659,0.000367061,0.122294442,0.000193006,1423.991723,629.4439145,25.17885321,-66.55578,-0.00421487,0.002910919,-74.6562,-43.926098,-850.3748,74.11157,-42.70765,-11.421026,13.715132,-12.97051,-8.113043,-2.6865976,-11.92367,-2.274817,-0.9693484,-8.960756,-0.6496025
3,0.08135957,0.02359475,0.058930613,0.5249507,832.5074394,503.3320854,22.50812114,-25.652435,0.093432486,-0.000561521,-42.165127,-18.599277,-488.22952,158.47379,15.404351,3.3908992,11.384201,-6.5164604,-0.3527897,0.94374406,-7.9488616,-2.5489974,-4.7374907,-9.508099,-3.236345
3,0.04219464,0.016459402,0.037080558,0.6646381,1771.831919,910.5284571,24.70253212,-43.148422,3.37E-09,3.19E-09,-48.460648,-28.257156,-556.5059,41.363888,-16.889786,-8.867309,4.7190986,-3.0349493,-3.8494508,-3.5663455,-4.466965,-0.52838933,-2.8162112,-5.278501,-1.2086174
3,0.112672105,0.040630933,0.0978684,1.1407268,1352.549975,618.9057831,29.77280818,-39.4228,0.011298505,-0.018494535,-38.799343,-25.804052,-446.6247,95.15776,-48.727203,-19.665564,5.5321183,-26.929798,-16.690874,-1.2353162,-13.825813,-14.691485,-11.459576,-9.544667,-3.7912805
3,0.01683919,0.004650316,0.122548491,0.08716982,1503.314203,634.0580992,27.11308052,-42.703434,0.036486056,-0.004574102,-50.778767,-28.779963,-580.0194,38.701797,-2.9289618,6.4570556,4.835634,-6.858992,1.9675567,1.5483564,-7.009238,-2.7777355,-3.0567732,-5.7363224,-0.2676092
3,0.021877013,0.00773968,0.089185062,0.11590362,1083.733313,568.8718461,28.65820035,-47.223087,0.002288575,0.005600441,-51.04928,-31.294615,-579.54913,66.73267,-14.448665,-5.7650976,-3.203193,-22.301922,-7.800977,0.2274344,-13.197199,-8.999829,-4.270308,-12.0034685,-9.320437
3,0.010703616,0.003838663,0.101985677,0.03427152,1244.155856,441.8794845,27.35183725,-53.10374,-0.000693785,0.000630721,-59.450718,-34.949608,-685.439,54.175014,-29.645098,-11.595828,-8.343498,-16.358152,7.460509,2.6337633,-9.660526,5.5927453,2.247424,-5.530221,4.114137
3,0.2121,0.0963813,0.104466059,5.4824867,1329.70418,588.3115533,29.2178442,-35.66115,0.037899535,-0.01609072,-34.853615,-22.883478,-396.0049,98.00139,-63.195194,-27.631996,-10.615856,-38.584213,-3.0535202,8.521196,-13.964163,0.1261337,0.5391419,-14.989898,-2.7430415
3,0.016233213,0.005695059,0.060003622,0.0763687,768.424117,390.9343581,26.33132435,-49.1428,0.052156366,0.010486385,-56.013615,-33.221546,-641.5461,54.63589,-19.249577,-3.6284757,2.5682194,-10.062019,4.055161,2.0286503,-11.676795,-1.84707,-0.45248172,-9.879115,-3.802677
